trial_num,data_segment,violation,shape,wall_type,obj_width,obj_height,opening_width,opening_height
4363,validation,False,Side_Cylinder,Soft,0.7,1.1,0.0,0.0
4363,validation,True,Side_Cylinder,Soft,0.7,1.1,0.0,0.0
4364,validation,False,Torus,Normal,1.1,0.9,0.0,0.0
4364,validation,True,Torus,Normal,1.1,0.9,0.0,0.0
4365,validation,False,Cone,Open,1.2,0.5,1.2,0.9
4365,validation,True,Cone,Open,1.2,0.5,1.2,0.9
4366,validation,False,Cylinder,Open,1.1,0.5,1.3,1.2
4366,validation,True,Cylinder,Open,1.1,0.5,1.3,1.2
4367,validation,False,Cube,Normal,1.1,0.4,0.0,0.0
4367,validation,True,Cube,Normal,1.1,0.4,0.0,0.0
4368,validation,False,Sphere,Soft,1.2,1.3,0.0,0.0
4368,validation,True,Sphere,Soft,1.2,1.3,0.0,0.0
4369,validation,False,Cone,Open,1.1,1.0,0.8,0.9
4369,validation,True,Cone,Open,1.1,1.0,0.8,0.9
4370,validation,False,Sphere,Normal,1.4,1.1,0.0,0.0
4370,validation,True,Sphere,Normal,1.4,1.1,0.0,0.0
4371,validation,False,Side_Cylinder,Open,1.3,1.4,0.9,0.7
4371,validation,True,Side_Cylinder,Open,1.3,1.4,0.9,0.7
4372,validation,False,Side_Cylinder,Open,1.4,0.9,1.3,1.6
4372,validation,True,Side_Cylinder,Open,1.4,0.9,1.3,1.6
4373,validation,False,Inverted_Cone,Open,1.0,0.4,0.9,1.2
4373,validation,True,Inverted_Cone,Open,1.0,0.4,0.9,1.2
4374,validation,False,Sphere,Open,0.8,1.4,1.2,0.6
4374,validation,True,Sphere,Open,0.8,1.4,1.2,0.6
4375,validation,False,Torus,Open,1.0,1.4,1.0,1.5
4375,validation,True,Torus,Open,1.0,1.4,1.0,1.5
4376,validation,False,Cube,Open,1.2,1.2,0.8,0.7
4376,validation,True,Cube,Open,1.2,1.2,0.8,0.7
4377,validation,False,Sphere,Open,0.5,0.8,0.9,1.2
4377,validation,True,Sphere,Open,0.5,0.8,0.9,1.2
4378,validation,False,Inverted_Cone,Normal,0.6,0.8,0.0,0.0
4378,validation,True,Inverted_Cone,Normal,0.6,0.8,0.0,0.0
4379,validation,False,Torus,Open,0.6,1.4,0.6,1.1
4379,validation,True,Torus,Open,0.6,1.4,0.6,1.1
4380,validation,False,Side_Cylinder,Open,1.6,0.9,1.3,1.8
4380,validation,True,Side_Cylinder,Open,1.6,0.9,1.3,1.8
4381,validation,False,Inverted_Cone,Open,0.5,0.9,0.9,0.7
4381,validation,True,Inverted_Cone,Open,0.5,0.9,0.9,0.7
4382,validation,False,Cylinder,Normal,0.4,0.8,0.0,0.0
4382,validation,True,Cylinder,Normal,0.4,0.8,0.0,0.0
4383,validation,False,Sphere,Open,0.7,0.4,1.1,1.3
4383,validation,True,Sphere,Open,0.7,0.4,1.1,1.3
4384,validation,False,Torus,Normal,0.4,0.8,0.0,0.0
4384,validation,True,Torus,Normal,0.4,0.8,0.0,0.0
4385,validation,False,Cone,Open,1.1,0.8,1.1,0.7
4385,validation,True,Cone,Open,1.1,0.8,1.1,0.7
4386,validation,False,Cylinder,Soft,1.6,1.3,0.0,0.0
4386,validation,True,Cylinder,Soft,1.6,1.3,0.0,0.0
4387,validation,False,Cube,Soft,1.6,1.0,0.0,0.0
4387,validation,True,Cube,Soft,1.6,1.0,0.0,0.0
4388,validation,False,Side_Cylinder,Normal,0.9,1.1,0.0,0.0
4388,validation,True,Side_Cylinder,Normal,0.9,1.1,0.0,0.0
4389,validation,False,Sphere,Open,1.0,1.2,0.7,1.5
4389,validation,True,Sphere,Open,1.0,1.2,0.7,1.5
4390,validation,False,Sphere,Open,1.5,0.9,1.4,1.6
4390,validation,True,Sphere,Open,1.5,0.9,1.4,1.6
4391,validation,False,Inverted_Cone,Open,1.4,0.4,1.0,0.6
4391,validation,True,Inverted_Cone,Open,1.4,0.4,1.0,0.6
4392,validation,False,Inverted_Cone,Soft,0.7,0.8,0.0,0.0
4392,validation,True,Inverted_Cone,Soft,0.7,0.8,0.0,0.0
4393,validation,False,Sphere,Open,0.4,0.4,1.2,0.9
4393,validation,True,Sphere,Open,0.4,0.4,1.2,0.9
4394,validation,False,Cone,Open,0.7,1.3,1.6,0.7
4394,validation,True,Cone,Open,0.7,1.3,1.6,0.7
4395,validation,False,Cube,Open,0.9,0.8,1.2,1.6
4395,validation,True,Cube,Open,0.9,0.8,1.2,1.6
4396,validation,False,Cone,Open,1.6,0.4,1.2,1.6
4396,validation,True,Cone,Open,1.6,0.4,1.2,1.6
4397,validation,False,Sphere,Soft,1.0,0.5,0.0,0.0
4397,validation,True,Sphere,Soft,1.0,0.5,0.0,0.0
4398,validation,False,Cube,Open,0.6,0.4,1.0,1.1
4398,validation,True,Cube,Open,0.6,0.4,1.0,1.1
4399,validation,False,Cone,Normal,1.1,0.5,0.0,0.0
4399,validation,True,Cone,Normal,1.1,0.5,0.0,0.0
4400,validation,False,Torus,Soft,1.4,1.4,0.0,0.0
4400,validation,True,Torus,Soft,1.4,1.4,0.0,0.0
4401,validation,False,Inverted_Cone,Open,0.7,1.1,1.0,1.3
4401,validation,True,Inverted_Cone,Open,0.7,1.1,1.0,1.3
4402,validation,False,Cube,Normal,0.7,0.4,0.0,0.0
4402,validation,True,Cube,Normal,0.7,0.4,0.0,0.0
4403,validation,False,Cylinder,Open,0.7,0.7,1.0,0.7
4403,validation,True,Cylinder,Open,0.7,0.7,1.0,0.7
4404,validation,False,Inverted_Cone,Open,0.9,1.4,0.7,0.9
4404,validation,True,Inverted_Cone,Open,0.9,1.4,0.7,0.9
4405,validation,False,Cone,Soft,1.6,0.7,0.0,0.0
4405,validation,True,Cone,Soft,1.6,0.7,0.0,0.0
4406,validation,False,Sphere,Soft,1.5,0.5,0.0,0.0
4406,validation,True,Sphere,Soft,1.5,0.5,0.0,0.0
4407,validation,False,Sphere,Normal,0.5,1.2,0.0,0.0
4407,validation,True,Sphere,Normal,0.5,1.2,0.0,0.0
4408,validation,False,Cone,Open,0.4,0.9,1.2,0.8
4408,validation,True,Cone,Open,0.4,0.9,1.2,0.8
4409,validation,False,Torus,Normal,1.6,0.6,0.0,0.0
4409,validation,True,Torus,Normal,1.6,0.6,0.0,0.0
4410,validation,False,Sphere,Normal,1.0,1.4,0.0,0.0
4410,validation,True,Sphere,Normal,1.0,1.4,0.0,0.0
4411,validation,False,Sphere,Open,0.9,0.7,1.6,0.7
4411,validation,True,Sphere,Open,0.9,0.7,1.6,0.7
4412,validation,False,Cylinder,Normal,0.9,0.7,0.0,0.0
4412,validation,True,Cylinder,Normal,0.9,0.7,0.0,0.0
4413,validation,False,Inverted_Cone,Normal,1.1,0.5,0.0,0.0
4413,validation,True,Inverted_Cone,Normal,1.1,0.5,0.0,0.0
4414,validation,False,Inverted_Cone,Open,1.5,0.4,1.6,1.3
4414,validation,True,Inverted_Cone,Open,1.5,0.4,1.6,1.3
4415,validation,False,Sphere,Open,0.8,0.7,1.3,0.8
4415,validation,True,Sphere,Open,0.8,0.7,1.3,0.8
4416,validation,False,Cone,Open,0.9,0.4,0.6,1.0
4416,validation,True,Cone,Open,0.9,0.4,0.6,1.0
4417,validation,False,Side_Cylinder,Open,1.0,1.1,1.5,1.6
4417,validation,True,Side_Cylinder,Open,1.0,1.1,1.5,1.6
4418,validation,False,Torus,Soft,0.9,1.1,0.0,0.0
4418,validation,True,Torus,Soft,0.9,1.1,0.0,0.0
4419,validation,False,Cube,Open,1.1,1.0,1.4,0.9
4419,validation,True,Cube,Open,1.1,1.0,1.4,0.9
4420,validation,False,Cylinder,Open,1.3,0.8,1.3,1.6
4420,validation,True,Cylinder,Open,1.3,0.8,1.3,1.6
4421,validation,False,Torus,Open,0.8,1.3,0.8,1.3
4421,validation,True,Torus,Open,0.8,1.3,0.8,1.3
4422,validation,False,Inverted_Cone,Open,1.2,1.2,0.8,1.4
4422,validation,True,Inverted_Cone,Open,1.2,1.2,0.8,1.4
4423,validation,False,Sphere,Open,1.0,1.1,0.7,1.0
4423,validation,True,Sphere,Open,1.0,1.1,0.7,1.0
4424,validation,False,Cone,Soft,0.5,1.1,0.0,0.0
4424,validation,True,Cone,Soft,0.5,1.1,0.0,0.0
4425,validation,False,Inverted_Cone,Open,1.3,0.9,1.4,1.6
4425,validation,True,Inverted_Cone,Open,1.3,0.9,1.4,1.6
4426,validation,False,Cylinder,Normal,1.4,0.4,0.0,0.0
4426,validation,True,Cylinder,Normal,1.4,0.4,0.0,0.0
4427,validation,False,Sphere,Open,1.0,0.4,1.0,1.5
4427,validation,True,Sphere,Open,1.0,0.4,1.0,1.5
4428,validation,False,Torus,Soft,1.5,0.7,0.0,0.0
4428,validation,True,Torus,Soft,1.5,0.7,0.0,0.0
4429,validation,False,Sphere,Normal,0.7,0.8,0.0,0.0
4429,validation,True,Sphere,Normal,0.7,0.8,0.0,0.0
4430,validation,False,Cylinder,Soft,0.7,0.8,0.0,0.0
4430,validation,True,Cylinder,Soft,0.7,0.8,0.0,0.0
4431,validation,False,Cylinder,Normal,1.3,1.1,0.0,0.0
4431,validation,True,Cylinder,Normal,1.3,1.1,0.0,0.0
4432,validation,False,Sphere,Soft,1.0,0.6,0.0,0.0
4432,validation,True,Sphere,Soft,1.0,0.6,0.0,0.0
4433,validation,False,Cube,Open,1.1,0.6,1.5,1.1
4433,validation,True,Cube,Open,1.1,0.6,1.5,1.1
4434,validation,False,Torus,Open,0.4,1.3,0.8,1.8
4434,validation,True,Torus,Open,0.4,1.3,0.8,1.8
4435,validation,False,Cylinder,Open,0.5,0.7,1.6,0.6
4435,validation,True,Cylinder,Open,0.5,0.7,1.6,0.6
4436,validation,False,Side_Cylinder,Open,1.4,1.3,0.9,0.9
4436,validation,True,Side_Cylinder,Open,1.4,1.3,0.9,0.9
4437,validation,False,Inverted_Cone,Open,0.7,0.8,0.8,1.5
4437,validation,True,Inverted_Cone,Open,0.7,0.8,0.8,1.5
4438,validation,False,Cylinder,Normal,1.2,0.9,0.0,0.0
4438,validation,True,Cylinder,Normal,1.2,0.9,0.0,0.0
4439,validation,False,Cylinder,Open,0.6,0.4,1.1,1.3
4439,validation,True,Cylinder,Open,0.6,0.4,1.1,1.3
4440,validation,False,Inverted_Cone,Normal,0.7,0.5,0.0,0.0
4440,validation,True,Inverted_Cone,Normal,0.7,0.5,0.0,0.0
4441,validation,False,Torus,Soft,1.6,0.6,0.0,0.0
4441,validation,True,Torus,Soft,1.6,0.6,0.0,0.0
4442,validation,False,Cube,Normal,0.7,0.6,0.0,0.0
4442,validation,True,Cube,Normal,0.7,0.6,0.0,0.0
4443,validation,False,Torus,Soft,1.2,0.9,0.0,0.0
4443,validation,True,Torus,Soft,1.2,0.9,0.0,0.0
4444,validation,False,Torus,Soft,1.5,0.5,0.0,0.0
4444,validation,True,Torus,Soft,1.5,0.5,0.0,0.0
4445,validation,False,Inverted_Cone,Open,0.5,1.0,1.4,0.7
4445,validation,True,Inverted_Cone,Open,0.5,1.0,1.4,0.7
4446,validation,False,Cube,Open,1.0,0.8,0.9,1.6
4446,validation,True,Cube,Open,1.0,0.8,0.9,1.6
4447,validation,False,Inverted_Cone,Normal,1.1,0.6,0.0,0.0
4447,validation,True,Inverted_Cone,Normal,1.1,0.6,0.0,0.0
4448,validation,False,Sphere,Open,0.8,1.0,0.9,1.3
4448,validation,True,Sphere,Open,0.8,1.0,0.9,1.3
4449,validation,False,Cylinder,Soft,1.3,0.9,0.0,0.0
4449,validation,True,Cylinder,Soft,1.3,0.9,0.0,0.0
4450,validation,False,Cube,Open,0.8,1.3,0.8,0.6
4450,validation,True,Cube,Open,0.8,1.3,0.8,0.6
4451,validation,False,Cylinder,Open,1.5,1.4,1.3,0.7
4451,validation,True,Cylinder,Open,1.5,1.4,1.3,0.7
4452,validation,False,Sphere,Soft,0.8,0.6,0.0,0.0
4452,validation,True,Sphere,Soft,0.8,0.6,0.0,0.0
4453,validation,False,Sphere,Open,0.4,0.5,0.8,1.6
4453,validation,True,Sphere,Open,0.4,0.5,0.8,1.6
4454,validation,False,Side_Cylinder,Open,0.5,1.4,1.0,1.2
4454,validation,True,Side_Cylinder,Open,0.5,1.4,1.0,1.2
4455,validation,False,Cube,Open,0.9,0.5,1.2,1.5
4455,validation,True,Cube,Open,0.9,0.5,1.2,1.5
4456,validation,False,Side_Cylinder,Soft,1.4,0.6,0.0,0.0
4456,validation,True,Side_Cylinder,Soft,1.4,0.6,0.0,0.0
4457,validation,False,Inverted_Cone,Soft,0.7,0.5,0.0,0.0
4457,validation,True,Inverted_Cone,Soft,0.7,0.5,0.0,0.0
4458,validation,False,Side_Cylinder,Normal,1.3,1.0,0.0,0.0
4458,validation,True,Side_Cylinder,Normal,1.3,1.0,0.0,0.0
4459,validation,False,Torus,Open,0.6,0.9,1.5,1.2
4459,validation,True,Torus,Open,0.6,0.9,1.5,1.2
4460,validation,False,Side_Cylinder,Normal,1.3,0.8,0.0,0.0
4460,validation,True,Side_Cylinder,Normal,1.3,0.8,0.0,0.0
4461,validation,False,Inverted_Cone,Soft,1.4,0.7,0.0,0.0
4461,validation,True,Inverted_Cone,Soft,1.4,0.7,0.0,0.0
4462,validation,False,Cube,Open,0.7,1.3,0.8,1.1
4462,validation,True,Cube,Open,0.7,1.3,0.8,1.1
4463,validation,False,Inverted_Cone,Soft,0.5,0.7,0.0,0.0
4463,validation,True,Inverted_Cone,Soft,0.5,0.7,0.0,0.0
4464,validation,False,Cube,Open,1.6,1.1,1.6,1.2
4464,validation,True,Cube,Open,1.6,1.1,1.6,1.2
4465,validation,False,Cone,Open,0.7,1.4,1.2,1.0
4465,validation,True,Cone,Open,0.7,1.4,1.2,1.0
4466,validation,False,Torus,Open,1.6,0.8,0.6,1.6
4466,validation,True,Torus,Open,1.6,0.8,0.6,1.6
4467,validation,False,Inverted_Cone,Open,1.6,0.9,1.1,1.3
4467,validation,True,Inverted_Cone,Open,1.6,0.9,1.1,1.3
4468,validation,False,Cylinder,Soft,0.6,1.1,0.0,0.0
4468,validation,True,Cylinder,Soft,0.6,1.1,0.0,0.0
4469,validation,False,Inverted_Cone,Open,0.7,1.1,1.6,1.3
4469,validation,True,Inverted_Cone,Open,0.7,1.1,1.6,1.3
4470,validation,False,Side_Cylinder,Open,1.0,0.6,1.3,1.0
4470,validation,True,Side_Cylinder,Open,1.0,0.6,1.3,1.0
4471,validation,False,Cone,Soft,1.2,0.7,0.0,0.0
4471,validation,True,Cone,Soft,1.2,0.7,0.0,0.0
4472,validation,False,Cylinder,Open,0.5,0.7,0.9,1.2
4472,validation,True,Cylinder,Open,0.5,0.7,0.9,1.2
4473,validation,False,Cylinder,Open,1.6,1.3,1.3,1.6
4473,validation,True,Cylinder,Open,1.6,1.3,1.3,1.6
4474,validation,False,Sphere,Open,0.5,1.0,1.2,1.4
4474,validation,True,Sphere,Open,0.5,1.0,1.2,1.4
4475,validation,False,Sphere,Open,0.9,1.0,1.2,0.9
4475,validation,True,Sphere,Open,0.9,1.0,1.2,0.9
4476,validation,False,Inverted_Cone,Open,1.1,1.0,1.0,1.6
4476,validation,True,Inverted_Cone,Open,1.1,1.0,1.0,1.6
4477,validation,False,Cube,Open,1.2,0.4,0.8,1.5
4477,validation,True,Cube,Open,1.2,0.4,0.8,1.5
4478,validation,False,Sphere,Soft,0.4,0.5,0.0,0.0
4478,validation,True,Sphere,Soft,0.4,0.5,0.0,0.0
4479,validation,False,Side_Cylinder,Open,1.0,1.3,1.4,1.0
4479,validation,True,Side_Cylinder,Open,1.0,1.3,1.4,1.0
4480,validation,False,Cube,Open,1.4,1.0,0.7,1.2
4480,validation,True,Cube,Open,1.4,1.0,0.7,1.2
4481,validation,False,Cylinder,Normal,1.5,1.0,0.0,0.0
4481,validation,True,Cylinder,Normal,1.5,1.0,0.0,0.0
4482,validation,False,Inverted_Cone,Soft,0.6,1.2,0.0,0.0
4482,validation,True,Inverted_Cone,Soft,0.6,1.2,0.0,0.0
4483,validation,False,Side_Cylinder,Open,1.5,0.8,0.6,1.5
4483,validation,True,Side_Cylinder,Open,1.5,0.8,0.6,1.5
4484,validation,False,Side_Cylinder,Open,1.0,0.6,0.9,1.7
4484,validation,True,Side_Cylinder,Open,1.0,0.6,0.9,1.7
4485,validation,False,Sphere,Normal,1.4,1.2,0.0,0.0
4485,validation,True,Sphere,Normal,1.4,1.2,0.0,0.0
4486,validation,False,Cylinder,Open,1.2,0.4,1.1,0.8
4486,validation,True,Cylinder,Open,1.2,0.4,1.1,0.8
4487,validation,False,Side_Cylinder,Open,1.3,0.6,1.2,1.6
4487,validation,True,Side_Cylinder,Open,1.3,0.6,1.2,1.6
4488,validation,False,Side_Cylinder,Open,1.1,1.2,0.8,1.2
4488,validation,True,Side_Cylinder,Open,1.1,1.2,0.8,1.2
4489,validation,False,Cube,Open,1.4,0.8,0.9,0.8
4489,validation,True,Cube,Open,1.4,0.8,0.9,0.8
4490,validation,False,Cylinder,Open,1.6,1.1,1.5,1.0
4490,validation,True,Cylinder,Open,1.6,1.1,1.5,1.0
4491,validation,False,Side_Cylinder,Normal,0.4,1.3,0.0,0.0
4491,validation,True,Side_Cylinder,Normal,0.4,1.3,0.0,0.0
4492,validation,False,Cone,Soft,0.5,0.7,0.0,0.0
4492,validation,True,Cone,Soft,0.5,0.7,0.0,0.0
4493,validation,False,Cube,Normal,1.6,0.7,0.0,0.0
4493,validation,True,Cube,Normal,1.6,0.7,0.0,0.0
4494,validation,False,Cylinder,Open,0.7,0.5,1.0,0.6
4494,validation,True,Cylinder,Open,0.7,0.5,1.0,0.6
4495,validation,False,Cone,Normal,0.6,0.4,0.0,0.0
4495,validation,True,Cone,Normal,0.6,0.4,0.0,0.0
4496,validation,False,Cone,Normal,1.6,0.4,0.0,0.0
4496,validation,True,Cone,Normal,1.6,0.4,0.0,0.0
4497,validation,False,Sphere,Open,1.5,0.6,1.6,1.5
4497,validation,True,Sphere,Open,1.5,0.6,1.6,1.5
4498,validation,False,Torus,Open,0.9,0.4,0.6,1.3
4498,validation,True,Torus,Open,0.9,0.4,0.6,1.3
4499,validation,False,Torus,Soft,1.1,0.6,0.0,0.0
4499,validation,True,Torus,Soft,1.1,0.6,0.0,0.0
4500,validation,False,Sphere,Soft,1.1,0.4,0.0,0.0
4500,validation,True,Sphere,Soft,1.1,0.4,0.0,0.0
4501,test,False,Cone,Open,0.5,0.9,1.6,0.7
4501,test,True,Cone,Open,0.5,0.9,1.6,0.7
4502,test,False,Sphere,Normal,0.4,0.6,0.0,0.0
4502,test,True,Sphere,Normal,0.4,0.6,0.0,0.0
4503,test,False,Torus,Open,0.4,1.1,1.5,0.7
4503,test,True,Torus,Open,0.4,1.1,1.5,0.7
4504,test,False,Sphere,Open,0.8,1.3,0.7,0.6
4504,test,True,Sphere,Open,0.8,1.3,0.7,0.6
4505,test,False,Inverted_Cone,Soft,0.4,1.3,0.0,0.0
4505,test,True,Inverted_Cone,Soft,0.4,1.3,0.0,0.0
4506,test,False,Side_Cylinder,Normal,1.5,1.2,0.0,0.0
4506,test,True,Side_Cylinder,Normal,1.5,1.2,0.0,0.0
4507,test,False,Sphere,Normal,0.8,1.3,0.0,0.0
4507,test,True,Sphere,Normal,0.8,1.3,0.0,0.0
4508,test,False,Cone,Open,0.6,1.3,0.6,1.0
4508,test,True,Cone,Open,0.6,1.3,0.6,1.0
4509,test,False,Sphere,Soft,0.6,0.5,0.0,0.0
4509,test,True,Sphere,Soft,0.6,0.5,0.0,0.0
4510,test,False,Sphere,Open,0.5,0.8,0.6,1.1
4510,test,True,Sphere,Open,0.5,0.8,0.6,1.1
4511,test,False,Cube,Soft,0.5,0.7,0.0,0.0
4511,test,True,Cube,Soft,0.5,0.7,0.0,0.0
4512,test,False,Side_Cylinder,Open,0.9,1.2,1.1,0.9
4512,test,True,Side_Cylinder,Open,0.9,1.2,1.1,0.9
4513,test,False,Cylinder,Open,0.6,1.1,0.8,0.6
4513,test,True,Cylinder,Open,0.6,1.1,0.8,0.6
4514,test,False,Torus,Open,1.0,1.2,0.9,1.2
4514,test,True,Torus,Open,1.0,1.2,0.9,1.2
4515,test,False,Side_Cylinder,Soft,1.1,0.4,0.0,0.0
4515,test,True,Side_Cylinder,Soft,1.1,0.4,0.0,0.0
4516,test,False,Cube,Soft,1.5,1.4,0.0,0.0
4516,test,True,Cube,Soft,1.5,1.4,0.0,0.0
4517,test,False,Cylinder,Open,0.6,1.1,0.7,1.2
4517,test,True,Cylinder,Open,0.6,1.1,0.7,1.2
4518,test,False,Side_Cylinder,Normal,0.7,0.5,0.0,0.0
4518,test,True,Side_Cylinder,Normal,0.7,0.5,0.0,0.0
4519,test,False,Cone,Open,1.6,0.9,0.6,0.7
4519,test,True,Cone,Open,1.6,0.9,0.6,0.7
4520,test,False,Sphere,Normal,1.5,1.4,0.0,0.0
4520,test,True,Sphere,Normal,1.5,1.4,0.0,0.0
4521,test,False,Cube,Normal,0.8,0.8,0.0,0.0
4521,test,True,Cube,Normal,0.8,0.8,0.0,0.0
4522,test,False,Cube,Normal,0.8,1.1,0.0,0.0
4522,test,True,Cube,Normal,0.8,1.1,0.0,0.0
4523,test,False,Cone,Open,1.4,0.4,0.8,1.7
4523,test,True,Cone,Open,1.4,0.4,0.8,1.7
4524,test,False,Inverted_Cone,Soft,0.8,0.4,0.0,0.0
4524,test,True,Inverted_Cone,Soft,0.8,0.4,0.0,0.0
4525,test,False,Cylinder,Open,1.4,1.0,1.3,1.2
4525,test,True,Cylinder,Open,1.4,1.0,1.3,1.2
4526,test,False,Cone,Normal,1.1,1.4,0.0,0.0
4526,test,True,Cone,Normal,1.1,1.4,0.0,0.0
4527,test,False,Side_Cylinder,Open,1.3,1.3,0.7,0.8
4527,test,True,Side_Cylinder,Open,1.3,1.3,0.7,0.8
4528,test,False,Side_Cylinder,Open,0.8,0.5,1.6,1.2
4528,test,True,Side_Cylinder,Open,0.8,0.5,1.6,1.2
4529,test,False,Cylinder,Open,0.9,0.9,1.1,0.6
4529,test,True,Cylinder,Open,0.9,0.9,1.1,0.6
4530,test,False,Sphere,Open,1.0,1.1,0.6,1.2
4530,test,True,Sphere,Open,1.0,1.1,0.6,1.2
4531,test,False,Torus,Open,0.4,0.4,1.1,0.8
4531,test,True,Torus,Open,0.4,0.4,1.1,0.8
4532,test,False,Cylinder,Open,0.5,0.6,1.3,1.2
4532,test,True,Cylinder,Open,0.5,0.6,1.3,1.2
4533,test,False,Inverted_Cone,Normal,1.0,1.0,0.0,0.0
4533,test,True,Inverted_Cone,Normal,1.0,1.0,0.0,0.0
4534,test,False,Cone,Open,1.5,1.3,1.2,1.7
4534,test,True,Cone,Open,1.5,1.3,1.2,1.7
4535,test,False,Cylinder,Open,1.6,1.0,1.2,1.4
4535,test,True,Cylinder,Open,1.6,1.0,1.2,1.4
4536,test,False,Side_Cylinder,Soft,0.8,0.8,0.0,0.0
4536,test,True,Side_Cylinder,Soft,0.8,0.8,0.0,0.0
4537,test,False,Sphere,Normal,0.9,1.4,0.0,0.0
4537,test,True,Sphere,Normal,0.9,1.4,0.0,0.0
4538,test,False,Cone,Open,1.2,1.4,0.6,0.8
4538,test,True,Cone,Open,1.2,1.4,0.6,0.8
4539,test,False,Cone,Normal,1.5,1.1,0.0,0.0
4539,test,True,Cone,Normal,1.5,1.1,0.0,0.0
4540,test,False,Torus,Normal,0.8,1.2,0.0,0.0
4540,test,True,Torus,Normal,0.8,1.2,0.0,0.0
4541,test,False,Cylinder,Open,1.0,0.4,1.3,0.9
4541,test,True,Cylinder,Open,1.0,0.4,1.3,0.9
4542,test,False,Cube,Open,0.5,0.6,1.1,1.0
4542,test,True,Cube,Open,0.5,0.6,1.1,1.0
4543,test,False,Inverted_Cone,Soft,0.9,0.5,0.0,0.0
4543,test,True,Inverted_Cone,Soft,0.9,0.5,0.0,0.0
4544,test,False,Cylinder,Open,1.3,1.0,1.5,1.3
4544,test,True,Cylinder,Open,1.3,1.0,1.5,1.3
4545,test,False,Torus,Open,1.5,0.5,0.9,1.6
4545,test,True,Torus,Open,1.5,0.5,0.9,1.6
4546,test,False,Side_Cylinder,Normal,0.8,1.3,0.0,0.0
4546,test,True,Side_Cylinder,Normal,0.8,1.3,0.0,0.0
4547,test,False,Cone,Normal,1.2,1.1,0.0,0.0
4547,test,True,Cone,Normal,1.2,1.1,0.0,0.0
4548,test,False,Cone,Open,1.2,1.2,1.2,1.4
4548,test,True,Cone,Open,1.2,1.2,1.2,1.4
4549,test,False,Cylinder,Open,0.6,1.3,1.0,0.7
4549,test,True,Cylinder,Open,0.6,1.3,1.0,0.7
4550,test,False,Cone,Normal,1.0,1.4,0.0,0.0
4550,test,True,Cone,Normal,1.0,1.4,0.0,0.0
4551,test,False,Cylinder,Open,1.5,1.2,0.9,1.8
4551,test,True,Cylinder,Open,1.5,1.2,0.9,1.8
4552,test,False,Cylinder,Open,0.9,0.4,1.5,1.3
4552,test,True,Cylinder,Open,0.9,0.4,1.5,1.3
4553,test,False,Torus,Normal,0.9,0.9,0.0,0.0
4553,test,True,Torus,Normal,0.9,0.9,0.0,0.0
4554,test,False,Side_Cylinder,Soft,1.1,1.1,0.0,0.0
4554,test,True,Side_Cylinder,Soft,1.1,1.1,0.0,0.0
4555,test,False,Cone,Open,1.3,0.5,0.7,1.4
4555,test,True,Cone,Open,1.3,0.5,0.7,1.4
4556,test,False,Side_Cylinder,Normal,0.6,0.5,0.0,0.0
4556,test,True,Side_Cylinder,Normal,0.6,0.5,0.0,0.0
4557,test,False,Cube,Normal,0.9,0.9,0.0,0.0
4557,test,True,Cube,Normal,0.9,0.9,0.0,0.0
4558,test,False,Sphere,Normal,1.4,1.0,0.0,0.0
4558,test,True,Sphere,Normal,1.4,1.0,0.0,0.0
4559,test,False,Torus,Open,1.5,0.4,0.6,1.7
4559,test,True,Torus,Open,1.5,0.4,0.6,1.7
4560,test,False,Side_Cylinder,Open,0.6,0.5,1.4,1.1
4560,test,True,Side_Cylinder,Open,0.6,0.5,1.4,1.1
4561,test,False,Torus,Open,0.6,0.9,1.2,1.3
4561,test,True,Torus,Open,0.6,0.9,1.2,1.3
4562,test,False,Cylinder,Open,1.1,1.0,1.3,0.7
4562,test,True,Cylinder,Open,1.1,1.0,1.3,0.7
4563,test,False,Cone,Open,0.4,1.2,1.6,1.1
4563,test,True,Cone,Open,0.4,1.2,1.6,1.1
4564,test,False,Side_Cylinder,Open,0.6,0.8,0.7,0.7
4564,test,True,Side_Cylinder,Open,0.6,0.8,0.7,0.7
4565,test,False,Side_Cylinder,Open,0.5,0.7,0.9,1.2
4565,test,True,Side_Cylinder,Open,0.5,0.7,0.9,1.2
4566,test,False,Sphere,Normal,0.6,0.9,0.0,0.0
4566,test,True,Sphere,Normal,0.6,0.9,0.0,0.0
4567,test,False,Side_Cylinder,Soft,0.7,0.5,0.0,0.0
4567,test,True,Side_Cylinder,Soft,0.7,0.5,0.0,0.0
4568,test,False,Cylinder,Soft,0.4,0.7,0.0,0.0
4568,test,True,Cylinder,Soft,0.4,0.7,0.0,0.0
4569,test,False,Sphere,Open,0.8,0.4,1.3,0.9
4569,test,True,Sphere,Open,0.8,0.4,1.3,0.9
4570,test,False,Cube,Open,1.3,1.1,1.1,1.3
4570,test,True,Cube,Open,1.3,1.1,1.1,1.3
4571,test,False,Side_Cylinder,Open,1.5,0.7,0.6,1.3
4571,test,True,Side_Cylinder,Open,1.5,0.7,0.6,1.3
4572,test,False,Cylinder,Open,1.0,0.8,1.2,1.2
4572,test,True,Cylinder,Open,1.0,0.8,1.2,1.2
4573,test,False,Cone,Soft,0.6,1.2,0.0,0.0
4573,test,True,Cone,Soft,0.6,1.2,0.0,0.0
4574,test,False,Cylinder,Open,1.0,0.6,1.2,1.0
